column1,Days_for_shipping_real,Days_for_shipment_scheduled,Delivery_Status,Late_delivery_risk,shipping_date_DateOrders,Shipping_Mode,Market,Order_Id
47471,6,2,Late delivery,1,2016-05-04 04:03:00.0000000,Second Class,USCA,33100
47472,2,4,Advance shipping,0,2016-04-29 23:08:00.0000000,Standard Class,USCA,33086
47473,3,4,Advance shipping,0,2016-04-30 12:59:00.0000000,Standard Class,USCA,33057
47474,3,2,Late delivery,1,2016-04-30 05:58:00.0000000,Second Class,USCA,33037
47475,0,0,Shipping on time,0,2016-04-27 17:16:00.0000000,Same Day,USCA,33035
47476,0,0,Shipping canceled,0,2016-04-27 15:10:00.0000000,Same Day,USCA,33029
47477,3,4,Advance shipping,0,2016-04-29 12:27:00.0000000,Standard Class,USCA,32987
47478,2,1,Late delivery,1,2016-04-28 07:12:00.0000000,First Class,USCA,32972
47479,3,4,Advance shipping,0,2016-04-29 03:42:00.0000000,Standard Class,USCA,32962
47480,2,4,Advance shipping,0,2016-04-28 01:36:00.0000000,Standard Class,USCA,32956
47481,4,4,Shipping on time,0,2016-04-30 00:33:00.0000000,Standard Class,USCA,32953
47482,2,1,Late delivery,1,2016-04-27 22:27:00.0000000,First Class,USCA,32947
47483,4,2,Late delivery,1,2016-04-29 12:17:00.0000000,Second Class,USCA,32918
47484,2,1,Late delivery,1,2016-04-27 11:14:00.0000000,First Class,USCA,32915
47485,3,4,Shipping canceled,0,2016-04-28 06:41:00.0000000,Standard Class,USCA,32902
47486,3,4,Advance shipping,0,2016-04-28 01:25:00.0000000,Standard Class,USCA,32887
47487,4,2,Late delivery,1,2016-04-29 00:01:00.0000000,Second Class,USCA,32883
47488,4,4,Shipping on time,0,2016-04-28 18:46:00.0000000,Standard Class,USCA,32868
47489,2,2,Shipping on time,0,2016-04-26 16:19:00.0000000,Second Class,USCA,32861
47490,2,2,Shipping on time,0,2016-04-26 09:18:00.0000000,Second Class,USCA,32841
47491,6,4,Shipping canceled,0,2016-04-30 05:27:00.0000000,Standard Class,USCA,32830
47492,5,2,Late delivery,1,2016-04-28 16:50:00.0000000,Second Class,USCA,32794
47493,3,4,Advance shipping,0,2016-04-26 14:23:00.0000000,Standard Class,USCA,32787
47494,3,2,Late delivery,1,2016-04-26 10:53:00.0000000,Second Class,USCA,32777
47495,5,4,Late delivery,1,2016-04-27 19:49:00.0000000,Standard Class,USCA,32734
47496,4,4,Shipping on time,0,2016-04-26 14:13:00.0000000,Standard Class,USCA,32718
47497,6,4,Late delivery,1,2016-04-28 09:40:00.0000000,Standard Class,USCA,32705
47498,0,0,Shipping on time,0,2016-04-22 16:45:00.0000000,Same Day,USCA,32691
47499,0,0,Shipping on time,0,2016-04-22 16:03:00.0000000,Same Day,USCA,32689
47500,2,2,Shipping on time,0,2016-04-24 03:00:00.0000000,Second Class,USCA,32686
47501,2,1,Late delivery,1,2016-04-24 02:18:00.0000000,First Class,USCA,32684
47502,3,4,Advance shipping,0,2016-04-24 23:51:00.0000000,Standard Class,USCA,32677
47503,6,2,Late delivery,1,2016-04-27 16:09:00.0000000,Second Class,USCA,32655
47504,4,4,Shipping canceled,0,2016-04-25 03:11:00.0000000,Standard Class,USCA,32618
47505,6,4,Late delivery,1,2016-04-26 22:38:00.0000000,Standard Class,USCA,32605
47506,3,2,Late delivery,1,2016-04-23 19:49:00.0000000,Second Class,USCA,32597
47507,2,4,Advance shipping,0,2016-04-22 07:13:00.0000000,Standard Class,USCA,32561
47508,6,2,Late delivery,1,2016-04-26 06:52:00.0000000,Second Class,USCA,32560
47509,5,4,Late delivery,1,2016-04-25 06:31:00.0000000,Standard Class,USCA,32559
47510,6,4,Late delivery,1,2016-04-25 22:06:00.0000000,Standard Class,USCA,32535
47511,3,4,Shipping canceled,0,2016-04-22 19:18:00.0000000,Standard Class,USCA,32527
47512,2,4,Advance shipping,0,2016-04-21 18:57:00.0000000,Standard Class,USCA,32526
47513,4,2,Late delivery,1,2016-04-23 16:09:00.0000000,Second Class,USCA,32518
47514,2,1,Late delivery,1,2016-04-21 13:00:00.0000000,First Class,USCA,32509
47515,3,4,Advance shipping,0,2016-04-22 07:02:00.0000000,Standard Class,USCA,32492
47516,6,4,Late delivery,1,2016-04-25 06:20:00.0000000,Standard Class,USCA,32490
47517,2,4,Advance shipping,0,2016-04-21 04:56:00.0000000,Standard Class,USCA,32486
47518,2,4,Advance shipping,0,2016-04-20 21:56:00.0000000,Standard Class,USCA,32466
47519,2,1,Late delivery,1,2016-04-20 13:52:00.0000000,First Class,USCA,32443
47520,6,4,Late delivery,1,2016-04-24 12:49:00.0000000,Standard Class,USCA,32440
47521,1,0,Late delivery,1,2016-04-19 00:28:00.0000000,Same Day,USCA,32439
47522,0,0,Shipping on time,0,2016-04-18 16:25:00.0000000,Same Day,USCA,32416
47523,2,1,Late delivery,1,2016-04-20 03:01:00.0000000,First Class,USCA,32412
47524,3,2,Shipping canceled,0,2016-04-20 14:45:00.0000000,Second Class,USCA,32377
47525,3,4,Advance shipping,0,2016-04-20 13:00:00.0000000,Standard Class,USCA,32372
47526,2,4,Advance shipping,0,2016-04-19 12:39:00.0000000,Standard Class,USCA,32371
47527,6,4,Late delivery,1,2016-04-23 10:33:00.0000000,Standard Class,USCA,32365
47528,2,1,Late delivery,1,2016-04-19 09:08:00.0000000,First Class,USCA,32361
47529,4,4,Shipping on time,0,2016-04-21 08:05:00.0000000,Standard Class,USCA,32358
47530,3,4,Advance shipping,0,2016-04-20 02:29:00.0000000,Standard Class,USCA,32342
47531,2,4,Advance shipping,0,2016-04-19 02:08:00.0000000,Standard Class,USCA,32341
47532,2,2,Shipping on time,0,2016-04-18 15:37:00.0000000,Second Class,USCA,32311
47533,2,1,Late delivery,1,2016-04-18 11:46:00.0000000,First Class,USCA,32300
47534,6,2,Late delivery,1,2016-04-22 10:01:00.0000000,Second Class,USCA,32295
47535,3,4,Advance shipping,0,2016-04-19 08:58:00.0000000,Standard Class,USCA,32292
47536,5,2,Late delivery,1,2016-04-21 06:10:00.0000000,Second Class,USCA,32284
47537,3,2,Late delivery,1,2016-04-18 18:57:00.0000000,Second Class,USCA,32252
47538,6,4,Late delivery,1,2016-04-21 18:15:00.0000000,Standard Class,USCA,32250
47539,5,2,Late delivery,1,2016-04-20 16:09:00.0000000,Second Class,USCA,32244
47540,2,1,Late delivery,1,2016-04-17 15:06:00.0000000,First Class,USCA,32241
47541,6,4,Late delivery,1,2016-04-21 13:00:00.0000000,Standard Class,USCA,32235
47542,4,4,Shipping on time,0,2016-04-19 08:48:00.0000000,Standard Class,USCA,32223
47543,5,4,Late delivery,1,2016-04-20 02:08:00.0000000,Standard Class,USCA,32204
43208,2,4,Advance shipping,0,2016-04-16 02:19:00.0000000,Standard Class,USCA,32136
43209,3,4,Advance shipping,0,2016-07-05 14:17:00.0000000,Standard Class,USCA,37582
43210,6,4,Late delivery,1,2016-08-08 19:20:00.0000000,Standard Class,USCA,39720
43211,2,4,Advance shipping,0,2016-07-28 21:16:00.0000000,Standard Class,USCA,39246
43212,4,4,Shipping on time,0,2016-07-20 20:14:00.0000000,Standard Class,USCA,38558
43213,3,4,Advance shipping,0,2016-06-14 10:17:00.0000000,Standard Class,USCA,36132
43214,2,4,Advance shipping,0,2016-07-03 20:25:00.0000000,Standard Class,USCA,37531
43215,5,4,Late delivery,1,2016-05-08 15:04:00.0000000,Standard Class,USCA,33474
43216,2,4,Advance shipping,0,2016-07-23 09:53:00.0000000,Standard Class,USCA,38871
43217,2,4,Advance shipping,0,2016-08-17 22:59:00.0000000,Standard Class,USCA,40621
43218,6,4,Late delivery,1,2016-08-22 17:54:00.0000000,Standard Class,USCA,40675
43219,3,4,Advance shipping,0,2016-08-13 22:28:00.0000000,Standard Class,USCA,40277
43220,3,4,Advance shipping,0,2016-05-23 11:01:00.0000000,Standard Class,USCA,34627
43221,3,4,Advance shipping,0,2016-04-15 08:37:00.0000000,Standard Class,USCA,32017
43222,3,4,Advance shipping,0,2016-04-27 18:25:00.0000000,Standard Class,USCA,32867
43223,2,4,Advance shipping,0,2016-08-20 21:03:00.0000000,Standard Class,USCA,40821
43224,3,4,Advance shipping,0,2016-04-29 08:57:00.0000000,Standard Class,USCA,32977
43225,2,4,Advance shipping,0,2016-08-14 10:54:00.0000000,Standard Class,USCA,40381
43226,5,4,Late delivery,1,2016-08-06 13:12:00.0000000,Standard Class,USCA,39634
43227,4,4,Shipping on time,0,2016-04-22 20:53:00.0000000,Standard Class,USCA,32463
43228,6,4,Late delivery,1,2016-07-21 08:08:00.0000000,Standard Class,USCA,38455
43229,6,4,Late delivery,1,2016-08-03 04:27:00.0000000,Standard Class,USCA,39335
43230,2,4,Advance shipping,0,2016-08-24 16:09:00.0000000,Standard Class,USCA,41081
43231,2,4,Advance shipping,0,2016-04-22 14:13:00.0000000,Standard Class,USCA,32581
43232,2,4,Advance shipping,0,2016-04-24 10:01:00.0000000,Standard Class,USCA,32706
43233,5,4,Late delivery,1,2016-04-16 03:33:00.0000000,Standard Class,USCA,31934
43234,3,4,Advance shipping,0,2016-05-16 21:22:00.0000000,Standard Class,USCA,34177
43235,6,4,Late delivery,1,2016-06-01 20:28:00.0000000,Standard Class,USCA,35065
43236,3,4,Advance shipping,0,2016-08-10 17:24:00.0000000,Standard Class,USCA,40057
43237,4,4,Shipping on time,0,2016-08-07 05:08:00.0000000,Standard Class,USCA,39748
43238,3,4,Advance shipping,0,2016-07-22 19:42:00.0000000,Standard Class,USCA,38762
43239,4,4,Shipping on time,0,2016-04-06 05:29:00.0000000,Standard Class,USCA,31323
43240,6,4,Late delivery,1,2016-04-25 11:35:00.0000000,Standard Class,USCA,32505
43241,4,4,Shipping on time,0,2016-07-12 17:47:00.0000000,Standard Class,USCA,38003
43242,3,4,Advance shipping,0,2016-06-06 04:21:00.0000000,Standard Class,USCA,35567
43243,5,4,Late delivery,1,2016-08-24 08:37:00.0000000,Standard Class,USCA,40854
43244,4,4,Shipping on time,0,2016-05-30 00:30:00.0000000,Standard Class,USCA,35008
43245,4,4,Shipping on time,0,2016-07-26 18:07:00.0000000,Standard Class,USCA,38963
43246,2,4,Advance shipping,0,2016-07-11 07:06:00.0000000,Standard Class,USCA,38041
43247,3,4,Advance shipping,0,2016-07-05 23:03:00.0000000,Standard Class,USCA,37607
43248,3,4,Advance shipping,0,2016-08-30 08:36:00.0000000,Standard Class,USCA,41402
43249,6,4,Late delivery,1,2016-05-13 14:01:00.0000000,Standard Class,USCA,33745
43250,3,4,Advance shipping,0,2016-07-11 03:25:00.0000000,Standard Class,USCA,37962
43251,3,4,Advance shipping,0,2016-06-30 15:10:00.0000000,Standard Class,USCA,37242
43252,3,4,Advance shipping,0,2016-05-17 14:53:00.0000000,Standard Class,USCA,34227
43253,2,4,Advance shipping,0,2016-08-09 10:02:00.0000000,Standard Class,USCA,40036
43254,6,4,Late delivery,1,2016-06-23 21:30:00.0000000,Standard Class,USCA,36575
43255,5,4,Late delivery,1,2016-05-27 09:16:00.0000000,Standard Class,USCA,34759
43256,6,4,Late delivery,1,2016-05-01 05:59:00.0000000,Standard Class,USCA,32900
43257,2,4,Advance shipping,0,2016-07-29 13:02:00.0000000,Standard Class,USCA,39291
43258,5,4,Late delivery,1,2016-08-10 01:17:00.0000000,Standard Class,USCA,39874
43259,4,4,Shipping on time,0,2016-08-04 08:49:00.0000000,Standard Class,USCA,39553
43260,5,4,Late delivery,1,2016-08-01 07:04:00.0000000,Standard Class,USCA,39274
43261,2,4,Advance shipping,0,2016-05-07 02:49:00.0000000,Standard Class,USCA,33576
43262,5,4,Late delivery,1,2016-06-27 09:45:00.0000000,Standard Class,USCA,36884
43263,2,4,Advance shipping,0,2016-04-05 22:49:00.0000000,Standard Class,USCA,31441
43264,2,4,Advance shipping,0,2016-04-15 01:47:00.0000000,Standard Class,USCA,32066
43265,4,4,Shipping on time,0,2016-04-07 16:31:00.0000000,Standard Class,USCA,31423
43266,2,4,Advance shipping,0,2016-06-16 16:46:00.0000000,Standard Class,USCA,36356
43267,5,4,Late delivery,1,2016-05-26 06:59:00.0000000,Standard Class,USCA,34684
43268,3,4,Advance shipping,0,2016-06-12 05:44:00.0000000,Standard Class,USCA,35982
43269,3,4,Advance shipping,0,2016-05-13 23:18:00.0000000,Standard Class,USCA,33977
43270,5,4,Late delivery,1,2016-08-19 11:15:00.0000000,Standard Class,USCA,40519
43271,4,4,Shipping on time,0,2016-05-27 11:12:00.0000000,Standard Class,USCA,34833
43272,6,4,Late delivery,1,2016-04-27 02:08:00.0000000,Standard Class,USCA,32615
43273,2,4,Advance shipping,0,2016-07-21 19:21:00.0000000,Standard Class,USCA,38761
43274,2,4,Advance shipping,0,2016-04-12 00:13:00.0000000,Standard Class,USCA,31856
43275,5,4,Late delivery,1,2016-07-02 05:22:00.0000000,Standard Class,USCA,37214
43276,5,4,Late delivery,1,2016-07-11 01:19:00.0000000,Standard Class,USCA,37819
43277,3,4,Advance shipping,0,2016-06-27 08:21:00.0000000,Standard Class,USCA,37017
43278,6,4,Late delivery,1,2016-07-15 10:15:00.0000000,Standard Class,USCA,38050
43279,3,4,Advance shipping,0,2016-05-09 01:56:00.0000000,Standard Class,USCA,33642
43280,2,4,Advance shipping,0,2016-06-28 23:03:00.0000000,Standard Class,USCA,37196
43281,3,4,Advance shipping,0,2016-07-23 07:58:00.0000000,Standard Class,USCA,38797
43282,4,4,Shipping on time,0,2016-05-15 13:40:00.0000000,Standard Class,USCA,34018
43283,2,4,Advance shipping,0,2016-05-02 14:12:00.0000000,Standard Class,USCA,33266
43284,5,4,Late delivery,1,2016-10-05 09:37:00.0000000,Standard Class,USCA,43734
43285,2,4,Advance shipping,0,2016-04-25 07:02:00.0000000,Standard Class,USCA,32766
43286,2,4,Advance shipping,0,2016-08-04 21:26:00.0000000,Standard Class,USCA,39726
43287,3,4,Advance shipping,0,2016-05-03 09:18:00.0000000,Standard Class,USCA,33252
43288,4,4,Shipping on time,0,2016-05-21 09:48:00.0000000,Standard Class,USCA,34418
43289,6,4,Late delivery,1,2016-08-30 01:05:00.0000000,Standard Class,USCA,41175
43290,5,4,Late delivery,1,2016-06-11 11:52:00.0000000,Standard Class,USCA,35794
43291,4,4,Shipping on time,0,2016-04-13 03:54:00.0000000,Standard Class,USCA,31798
43292,3,4,Advance shipping,0,2016-05-19 00:10:00.0000000,Standard Class,USCA,34322
43293,2,4,Advance shipping,0,2016-06-03 09:57:00.0000000,Standard Class,USCA,35446
43294,2,4,Advance shipping,0,2016-08-22 08:05:00.0000000,Standard Class,USCA,40921
43295,2,4,Advance shipping,0,2016-04-03 23:32:00.0000000,Standard Class,USCA,31306
43296,6,4,Late delivery,1,2016-11-06 15:42:00.0000000,Standard Class,USCA,45875
43297,3,4,Advance shipping,0,2016-08-06 08:17:00.0000000,Standard Class,USCA,39757
43298,3,4,Advance shipping,0,2016-08-05 07:46:00.0000000,Standard Class,USCA,39687
43299,4,4,Shipping on time,0,2016-07-21 03:14:00.0000000,Standard Class,USCA,38578
43300,6,4,Late delivery,1,2016-08-27 11:46:00.0000000,Standard Class,USCA,41000
43301,6,4,Late delivery,1,2016-05-27 03:50:00.0000000,Standard Class,USCA,34675
43302,6,4,Late delivery,1,2016-07-30 21:37:00.0000000,Standard Class,USCA,39110
43454,4,4,Shipping on time,0,2016-06-12 02:04:00.0000000,Standard Class,USCA,35903
43455,2,4,Advance shipping,0,2016-04-23 00:44:00.0000000,Standard Class,USCA,32611
43456,3,4,Advance shipping,0,2016-04-24 06:20:00.0000000,Standard Class,USCA,32627
43457,6,4,Late delivery,1,2016-08-11 06:53:00.0000000,Standard Class,USCA,39890
43458,3,4,Advance shipping,0,2016-05-05 19:06:00.0000000,Standard Class,USCA,33417
43459,2,4,Advance shipping,0,2016-07-11 21:07:00.0000000,Standard Class,USCA,38081
43460,4,4,Shipping on time,0,2016-08-27 03:21:00.0000000,Standard Class,USCA,41113
43461,4,4,Shipping on time,0,2016-08-12 11:16:00.0000000,Standard Class,USCA,40108
43462,2,4,Advance shipping,0,2016-06-12 21:41:00.0000000,Standard Class,USCA,36096
43463,6,4,Late delivery,1,2016-04-12 11:47:00.0000000,Standard Class,USCA,31615
43464,5,4,Late delivery,1,2016-10-12 15:02:00.0000000,Standard Class,USCA,44229
43465,4,4,Shipping on time,0,2016-07-26 16:22:00.0000000,Standard Class,USCA,38958
43476,6,2,Late delivery,1,2016-06-30 16:24:00.0000000,Second Class,USCA,37040
43477,2,2,Shipping on time,0,2016-05-17 20:19:00.0000000,Second Class,USCA,34311
43478,6,2,Late delivery,1,2016-06-26 16:04:00.0000000,Second Class,USCA,36765
43479,5,2,Late delivery,1,2016-05-22 03:09:00.0000000,Second Class,USCA,34399
43486,3,2,Late delivery,1,2016-04-20 04:14:00.0000000,Second Class,USCA,32347
43487,6,2,Late delivery,1,2016-12-02 17:04:00.0000000,Second Class,USCA,47660
43502,5,2,Late delivery,1,2016-07-19 23:02:00.0000000,Second Class,USCA,38429
43503,5,2,Late delivery,1,2016-08-03 22:08:00.0000000,Second Class,USCA,39454
43504,3,2,Late delivery,1,2016-07-10 02:54:00.0000000,Second Class,USCA,37892
43505,4,2,Late delivery,1,2016-05-01 15:05:00.0000000,Second Class,USCA,33063
43506,2,2,Shipping on time,0,2016-08-11 09:20:00.0000000,Second Class,USCA,40171
43516,6,2,Late delivery,1,2016-08-26 18:15:00.0000000,Second Class,USCA,40950
43517,3,2,Late delivery,1,2016-08-23 13:42:00.0000000,Second Class,USCA,40937
35144,3,2,Late delivery,1,2016-07-02 02:12:00.0000000,Second Class,USCA,37342
35145,4,2,Late delivery,1,2016-04-28 01:15:00.0000000,Second Class,USCA,32818
35146,5,2,Late delivery,1,2016-04-29 08:36:00.0000000,Second Class,USCA,32839
35147,4,2,Late delivery,1,2016-12-17 21:46:00.0000000,Second Class,USCA,48838
35148,3,2,Late delivery,1,2016-08-02 14:57:00.0000000,Second Class,USCA,39502
35149,3,2,Late delivery,1,2016-04-16 07:24:00.0000000,Second Class,USCA,32082
35150,4,2,Late delivery,1,2016-04-29 17:32:00.0000000,Second Class,USCA,32933
35151,6,2,Late delivery,1,2016-08-04 17:14:00.0000000,Second Class,USCA,39440
35152,6,2,Late delivery,1,2016-08-29 18:04:00.0000000,Second Class,USCA,41155
35153,3,2,Late delivery,1,2016-06-27 17:06:00.0000000,Second Class,USCA,37042
35154,3,2,Late delivery,1,2016-08-27 08:47:00.0000000,Second Class,USCA,41197
35155,4,2,Late delivery,1,2016-05-30 04:00:00.0000000,Second Class,USCA,35018
35156,6,2,Late delivery,1,2016-07-20 23:23:00.0000000,Second Class,USCA,38430
35157,5,2,Late delivery,1,2016-06-18 22:33:00.0000000,Second Class,USCA,36304
35158,6,2,Late delivery,1,2016-06-24 06:15:00.0000000,Second Class,USCA,36600
35159,2,2,Shipping on time,0,2016-04-24 01:15:00.0000000,Second Class,USCA,32681
35160,2,2,Shipping on time,0,2016-04-07 18:37:00.0000000,Second Class,USCA,31566
35161,2,2,Shipping on time,0,2016-06-01 14:10:00.0000000,Second Class,USCA,35321
35162,2,2,Shipping on time,0,2016-07-06 09:44:00.0000000,Second Class,USCA,37706
35204,2,4,Advance shipping,0,2016-04-19 14:24:00.0000000,Standard Class,USCA,32376
35205,2,4,Advance shipping,0,2016-06-24 05:12:00.0000000,Standard Class,USCA,36871
35206,5,4,Late delivery,1,2016-08-16 14:56:00.0000000,Standard Class,USCA,40324
35207,4,4,Shipping on time,0,2016-06-06 21:41:00.0000000,Standard Class,USCA,35548
35208,6,4,Late delivery,1,2016-08-13 07:56:00.0000000,Standard Class,USCA,40030
35209,6,4,Late delivery,1,2016-07-03 05:43:00.0000000,Standard Class,USCA,37215
35210,2,4,Advance shipping,0,2016-04-09 23:10:00.0000000,Standard Class,USCA,31716
35211,6,4,Late delivery,1,2016-08-22 09:09:00.0000000,Standard Class,USCA,40650
35212,3,4,Advance shipping,0,2016-09-02 13:41:00.0000000,Standard Class,USCA,41622
35213,2,4,Advance shipping,0,2016-06-22 00:39:00.0000000,Standard Class,USCA,36721
35214,2,4,Advance shipping,0,2016-05-15 17:31:00.0000000,Standard Class,USCA,34166
35215,3,4,Advance shipping,0,2016-08-16 18:47:00.0000000,Standard Class,USCA,40472
35216,6,4,Late delivery,1,2016-04-22 03:01:00.0000000,Standard Class,USCA,32275
35251,5,4,Late delivery,1,2016-07-04 16:55:00.0000000,Standard Class,USCA,37384
35252,4,4,Shipping on time,0,2016-06-17 08:11:00.0000000,Standard Class,USCA,36263
35253,2,4,Advance shipping,0,2016-07-22 11:07:00.0000000,Standard Class,USCA,38806
35254,4,4,Shipping on time,0,2016-04-26 19:28:00.0000000,Standard Class,USCA,32733
35255,3,4,Advance shipping,0,2016-07-06 21:49:00.0000000,Standard Class,USCA,37672
35256,4,4,Shipping on time,0,2016-04-11 15:07:00.0000000,Standard Class,USCA,31693
39178,2,1,Late delivery,1,2016-06-05 07:09:00.0000000,First Class,USCA,35575
39179,2,2,Shipping on time,0,2016-06-05 05:45:00.0000000,Second Class,USCA,35571
39180,6,4,Late delivery,1,2016-06-09 01:54:00.0000000,Standard Class,USCA,35560
39181,4,2,Late delivery,1,2016-06-06 12:56:00.0000000,Second Class,USCA,35523
39182,6,4,Late delivery,1,2016-06-08 11:53:00.0000000,Standard Class,USCA,35520
39183,5,4,Late delivery,1,2016-06-07 04:31:00.0000000,Standard Class,USCA,35499
39184,6,4,Late delivery,1,2016-06-07 20:07:00.0000000,Standard Class,USCA,35475
39185,6,4,Late delivery,1,2016-06-07 14:52:00.0000000,Standard Class,USCA,35460
39186,4,4,Shipping on time,0,2016-06-05 14:09:00.0000000,Standard Class,USCA,35458
39187,4,4,Shipping on time,0,2016-06-05 08:54:00.0000000,Standard Class,USCA,35443
39188,5,4,Shipping canceled,0,2016-06-06 05:45:00.0000000,Standard Class,USCA,35434
39189,2,4,Advance shipping,0,2016-06-03 04:42:00.0000000,Standard Class,USCA,35431
39190,0,0,Shipping on time,0,2016-06-01 13:33:00.0000000,Same Day,USCA,35422
39191,4,4,Shipping on time,0,2016-06-05 00:09:00.0000000,Standard Class,USCA,35418
39192,4,2,Late delivery,1,2016-06-04 18:53:00.0000000,Second Class,USCA,35403
39193,5,2,Late delivery,1,2016-06-05 17:29:00.0000000,Second Class,USCA,35399
39194,6,4,Late delivery,1,2016-06-06 12:35:00.0000000,Standard Class,USCA,35385
39195,4,4,Shipping on time,0,2016-06-04 11:53:00.0000000,Standard Class,USCA,35383
39196,2,1,Late delivery,1,2016-06-02 08:23:00.0000000,First Class,USCA,35373
